"php function with MySQL (Insert, Update and Delete), http://programming.discudemy.com/php/php-function-with-mysql-insert-update-and-delete",
"Coding in Style, http://programming.discudemy.com/development-tools/coding-in-style",
"Wordpress and Beaver Builder Quick Website Design Series, http://programming.discudemy.com/wordpress/wordpress-and-beaver-builder-quick-website-design",
"Learn Basic HTML in Urdu Hindi | ??? ?? ??? ??? ???? ???, http://programming.discudemy.com/html/learn-basic-html-in-urdu-hindi",
"Complete Python Course - Learn From Scratch, http://programming.discudemy.com/python/complete-python-course-learn-from-scratch-k",
"Criação de Personagem, http://programming.discudemy.com/game-development/game-character",
"Build a Complete JQuery Plugin, http://programming.discudemy.com/javascript/build-a-complete-jquery-plugin-image-pop-up-dialog",
"Flexapp ile Android ve IOS uygulama geli?tirme, http://programming.discudemy.com/mobile-development-other/flexapp-ile-kod-yazmadan-android-ve-ios-uygulama-gelistirme",
"Learn to Create Responsive Layouts in 30 Minutes, http://programming.discudemy.com/html/learn-to-create-responsive-layouts-in-30-minutes",
"GetGoing: Introduction to Golang, http://programming.discudemy.com/programming-other/getgoing",
"Wordpress:Quick And Easy Video Tutorial Series for Beginners, http://programming.discudemy.com/wordpress/wordpressquick-and-easy-video-tutorial-series-for-beginners",
"cPanel e hospedagem para criar um site no Wordpress em 2020, http://programming.discudemy.com/wordpress/cpanel2020",
"Introduction to Data and Text Mining using DSTK 3, http://programming.discudemy.com/programming-other/introduction-to-data-and-text-mining-using-dstk-3",
"Learn JIRA in less than a hour with Agile Methodology, http://programming.discudemy.com/development-tools/learn-jira-in-less-than-a-hour-with-agile-methodology",
"Build a Pet Hotel web app with React, NodeJS and Database, http://programming.discudemy.com/nodejs/react-pet-hotel",
"Mastering Gutenberg Block Editor, http://programming.discudemy.com/wordpress/mastering-gutenberg-block-editor",
"Basic to Semantic HTML: How to Structure Web Pages, http://programming.discudemy.com/html/basic-to-semantic-html-how-to-structure-web-pages",
"HTML Crash Course For Absolute Beginner || Be a HTML5 Pro., http://programming.discudemy.com/html/become-a-html5-pro-within-2-hours",
"???30?????!?Laravel5.7??: ???????! ???????Laravel????Web???, http://programming.discudemy.com/php/paizacloud-laravel",
"Learn Core Java important topics in Hindi, http://programming.discudemy.com/java/core-java-tutorial-hindi",
"Create a CRUD Application with Ionic 3 and Firebase, http://programming.discudemy.com/mobile-development-other/create-a-crud-application-with-ionic-3-and-firebase",
"HTML: The first step for absolute beginners, http://programming.discudemy.com/html/html-the-first-step-for-absolute-beginners",
"An Introduction to Python Programming, http://programming.discudemy.com/python/an-introduction-to-python-programming",
"Créez un Serveur Web et Site Wordpress pas-à-pas - Débutants, http://programming.discudemy.com/wordpress/creez-un-serveur-web-et-site-wordpress-pas-a-pas-debutants",
"Command Line Essentials: Git Bash for Windows, http://programming.discudemy.com/git/git-bash",
"Einstiegskurs für Java Anfänger, http://programming.discudemy.com/java/einstiegskurs-fur-java-anfanger",
"Sistema de Login en Visual Basic y SQL Server en Capas, http://programming.discudemy.com/csharp/login-vb-sql",
"Learn Python From Scratch, http://programming.discudemy.com/python/learn-python-from-scratch-g",
"Beginner Python and Coding Intro - Scripting a Virtual Car, http://programming.discudemy.com/python/beginner-programming-intro-python-self-driving-car",
"Python - OOP, http://programming.discudemy.com/python/python-oop",
"Ultimate JavaScript course, http://programming.discudemy.com/javascript/ultimate-javascript-course",
"Website from Scratch HTML and CSS for Beginners, http://programming.discudemy.com/javascript/html-css-website-course",
"Test Driven Development con Java y Junit5, http://programming.discudemy.com/debug-test/testdrivendevelopment",
"Basic SEO That Some Experts Don't Even Know[ BOOST TRAFFIC ], http://programming.discudemy.com/seo/seo-ranking-improve-your-website-ranking-with-seo-analysis",
"Docker on Windows 10 and Server 2016, http://programming.discudemy.com/development-tools/docker-on-windows",
"vi course for beginners and seasonal users, http://programming.discudemy.com/development-tools/vi-course-for-beginners-and-seasonal-users",
"Learn PLC in Hindi (Advanced), http://programming.discudemy.com/hardware/learn-plc-in-hindi-advanced",
"YouTube SEO (How to rank # 1 on YouTube in 2019), http://programming.discudemy.com/seo/youtube-seo-how-to-rank-1-on-youtube-in-2019",
"Unity 3D - Create a Reusable UI System, http://programming.discudemy.com/game-development/unity-2017-create-a-reusable-ui-system",
"WordPress for Beginners Course Create a Website Step by Step, http://programming.discudemy.com/wordpress/wordpress-for-beginners-coursecreate-a-website-step-by-step",
"iOS 11 App Development: Create a Spotify Clone, http://programming.discudemy.com/ios/ios-app-development-how-to-stream-music-from-a-server",
"Crea Esta Página Web Moderna con HTML5, CSS3 y jQuery [2019], http://programming.discudemy.com/html/crea-esta-pagina-web-moderna-con-html5-css3-y-jquery-2019",
"How To Build A Website Using WordPress - AMAZING, http://programming.discudemy.com/wordpress/how-to-build-a-website-using-wordpress",
"Android Piano App Development Course for Beginners, http://programming.discudemy.com/android/android-piano-app-development-course-for-beginners",
"Introductory To JavaScript - Learn The Basics of JavaScript, http://programming.discudemy.com/javascript/the_complete_javascript_course_for_beginners",
"Dominando WordPress Paso a Paso y Desde Cero, http://programming.discudemy.com/wordpress/dominando-wordpress-paso-a-paso-y-desde-cero",
"SHOPWARE Online Shop erstellen ohne programmierkenntnisse, http://programming.discudemy.com/development-tools/shopware-kurs-ohne-programmieren-online-shop-erstellen",
"Object Oriented Programming (OOPs) for JAVA Interviews, http://programming.discudemy.com/java/object-oriented-programming-oops-for-java-certification",
"Introduction to Xamarin.Forms, http://programming.discudemy.com/csharp/introduction-to-xamarinforms",
"?????? ?????? ????? ?????? ??????? ??????? (Python+Django), http://programming.discudemy.com/django/pythondjango-arabic",
"CSS Image filters - The modern web images color manipulation, http://programming.discudemy.com/css/super-awesome-images-with-css-image-filters",
"The Ultimate Python Course: Go From Zero To Hero, http://programming.discudemy.com/python/the-ultimate-python-course-go-from-zero-to-hero",
"Remix Os : Android no PC, http://programming.discudemy.com/android/remix-os-android-no-seu-pc",
"Apprendre à coder en Swift 5, http://programming.discudemy.com/ios/coder-en-swift",
"Desarrollo de Plugins para Wordpress para Principiantes, http://programming.discudemy.com/wordpress/desarrollo-de-plugins-para-wordpress-para-principiantes-o",
"Shopify Desenvolvimento de Templates, http://programming.discudemy.com/e-commerce/shopify-desenvolvimento-de-templates",
"ATDD ??????? ??????? ??????????? ????????, http://programming.discudemy.com/development-tools/atdd-cs-ar",
"Curso Haskell para Iniciantes, http://programming.discudemy.com/programming-other/curso-haskell",
"</ZERO> Coding Algorithmic Trading with TSLab: Basics, http://programming.discudemy.com/robotics/zero-coding-algorithmic-trading-with-tslab",
"How to Make a WordPress Website (Drag & Drop Builder) 2019!, http://programming.discudemy.com/wordpress/how-to-make-a-wordpress-website-drag-drop-builder",
"iRise 11 - Hands on Training for Beginners, http://programming.discudemy.com/programming-other/irise-11-hands-on-training-for-beginners",
"Learn HTML & CSS From Scratch! The Beginners Guide, http://programming.discudemy.com/html/learn-html-css-from-scratch-the-beginners-guide",
"Curso completo de Wordpress y Woocoommerce, http://programming.discudemy.com/wordpress/curso-completo-de-wordpress-y-woocoommerce",
"Curso de FlexBox desde 0, http://programming.discudemy.com/css/curso-de-flexbox-desde-0",
"WordPress Training for Beginners, http://programming.discudemy.com/wordpress/learn-wordpress-from-scratch-for-beginners",
"Zynq Development with Xilinx SDSoC Tool, http://programming.discudemy.com/programming-other/zynq-fpga-development-with-sdsoc-tool",
"You can create Incredible Websites with HTML CSS learn how, http://programming.discudemy.com/html/learn-to-create-html-css-web-templates-create-web-pages",
"Component Driven Development using angular 1.5, http://programming.discudemy.com/angular/component-driven-development-using-angular-15",
"How to Make a Website / Start a Blog w/ WordPress in 2 hours, http://programming.discudemy.com/wordpress/how-to-make-a-website-or-start-a-blog-with-wordpress",
"Aprende a instalar Lazarus y Delphi y haz tu primer programa, http://programming.discudemy.com/programming-other/aprende-a-instalar-lazarus-y-delphi-y-haz-tu-primer-programa",
"Python Programming for Beginners, http://programming.discudemy.com/python/python-programming-for-beginners-j",
"Make a Pro Blog in just 2 Hours!, http://programming.discudemy.com/wordpress/create-minimalism-photography-blog",
"Build a Single Page Application with jQuery & AJAX, http://programming.discudemy.com/html/jquery-ajax",
"Découvrir Javascript en 30 minutes, http://programming.discudemy.com/javascript/quest-ce-que-javascript",
"Introdução de Contabilidade aplicada à Informática, http://programming.discudemy.com/programming-other/contabilidade-aplicada-a-informatica",
"WordPress Backup And Restore Fundamentals, http://programming.discudemy.com/wordpress/wordpress-backup-and-restore-fundamentals",
"Devtools Pro: The Basics of Chrome Developer Tools, http://programming.discudemy.com/development-tools/devtools-2017-the-basics-of-chrome-developer-tools",
"PDO (PHP Data Objects), http://programming.discudemy.com/php/pdo-php-data-objects",
"GeneXus 16 course - Junior Level, http://programming.discudemy.com/programming-other/genexus-16-course-junior-level",
"Web Development Course : laravel 5.5 ORM  and Raw PHP!, http://programming.discudemy.com/php/web-development-with-php-build-a-nice-job-recruitment-site",
"???? ???? ?????? ????? ??? ????????  ???????? ???? ????, http://programming.discudemy.com/e-commerce/learn0joomla-inarabic",
"Building no-code apps on bubble for newbies by Zeroqode Lab, http://programming.discudemy.com/web-development-other/how-to-build-apps-without-code-on-bubble-beginners-guide",
"HTML : HTML Awesomeness, http://programming.discudemy.com/html/html-awesomeness",
"Kurumsal Mimariler ?çin Sql Server Veri Taban? Tasar?m?, http://programming.discudemy.com/sql/veritabani-tasarimi",
"Enquête Avec Sphinx : Créer Votre Questionnaire, http://programming.discudemy.com/development-tools/enquete-avec-sphinx-creer-un-questionnaire",
"How to become an Android Rock Star, http://programming.discudemy.com/android/lets-rock-it",
"Creating and working with automation test report using EARS, http://programming.discudemy.com/debug-test/creating-automation-reports-with-ears",
"Notificações Push com Firebase, http://programming.discudemy.com/development-tools/push-firebase",
"AngularJS Authentication: Secure Your App with Auth0, http://programming.discudemy.com/angular/angularjs-authentication-with-auth0",
"Learn PLC in Hindi, http://programming.discudemy.com/robotics/learn-plc-in-hindi",
"API Testing with Katalon Studio - Step by Step for Beginners, http://programming.discudemy.com/debug-test/api-testing-with-katalon-studio-step-by-step-for-beginners",
"Oracle Apps R12 - Special and Extra Information Types HRMS, http://programming.discudemy.com/sql/oracle-apps-r12-special-and-extra-information-types-hrms",
"HTML5 and CSS3 Fundamentals, http://programming.discudemy.com/html/html5-fundamentals-for-beginners",
"Manipulando Listas Genéricas em C#, http://programming.discudemy.com/csharp/listas-genericas-em-csharp",
"Foundation 5 for Beginners, http://programming.discudemy.com/html/foundation-5-for-beginners",
"learn python List from scratch in Urdu, http://programming.discudemy.com/python/learn-python-list-from-scratch-in-urdu",
"Essential SEO Training For Online Marketing, http://programming.discudemy.com/seo/essential-seo-training-for-online-marketing",
"Que es lineSTring en AppInventor, http://programming.discudemy.com/development-tools/que-es-linestring-en-appinventor",
"Set Up WordPress Locally and on a Web Host in 30 Minutes, http://programming.discudemy.com/wordpress/ultimate-wordpress-masterclass-1-installing-wordpress",
"eCommerce Newbie Academy: Learn eBay, Etsy & Alibaba Course, http://programming.discudemy.com/e-commerce/ecommercemasterclass",
"Heroku Masterclass-How to Deploy your Node JS App on Heroku?, http://programming.discudemy.com/nodejs/heroku-masterclass-how-to-deploy-your-node-js-app-on-heroku",
"Getting Started with Elasticsearch, http://programming.discudemy.com/sql/elasticsearch101",
"Introduction to programming with Visual Basic.Net 2013, http://programming.discudemy.com/programming-other/introtovb",
"AngularJS E?itim Seti, http://programming.discudemy.com/angular/adim-adim-angularjs-egitim-seti",
"Learn To Build Your First Professional iOS App, http://programming.discudemy.com/ios/learn-to-build-your-first-professional-ios-app",
"Filemaker Beginner Tutorial - contacts database, http://programming.discudemy.com/sql/filemaker-beginner-tutorial-contacts-database",
"Statics -Moment of Inertia  for Plane Shapes- 1 of 2, http://programming.discudemy.com/programming-other/f-e-exam-statics-moment-of-inertia-plane-shapes",
"Master XPath and CSS Selectors for Selenium WebDriver, http://programming.discudemy.com/css/xpath-and-css-selectors",
"Performance Testing HP Loadrunner (Updated), http://programming.discudemy.com/debug-test/performance-testing-hp-loadrunner-updated",
"Oracle SQL - A Complete Introduction, http://programming.discudemy.com/sql/introduction-to-oracle-sql",
"Learn SQL Made Simple, http://programming.discudemy.com/sql/learn-sql-made-simple",
"Learn To Create A Website In 1 Hour. No Tech Skills Required, http://programming.discudemy.com/web-development-other/learn-to-create-a-website-in-1-hour-",
"How to Make Your Own Game, http://programming.discudemy.com/game-development/how-to-make-your-own-game",
"Just Enough Istio to be Dangerous, http://programming.discudemy.com/development-tools/just-enough-istio-to-be-dangerous",
"Aprende Fácil HTML5 Y CSS3 con JQUERY y DREAMWEAVER desde 0, http://programming.discudemy.com/html/aprende-facil-html5-y-css3-con-jquery-y-dreamweaver-desde-0",
"Complete Web Development From Scratch with Yii 2 Framework, http://programming.discudemy.com/php/complete-web-development-from-scratch-with-yii-2-framework",
"S?f?rdan One Page Cv Scripti Kodluyoruz, http://programming.discudemy.com/php/kolay-projelerden-zor-projelere-dogru-ustalasma-zamani",
"Learn Xaml Controls For Windows & Windows Phone 8.1, http://programming.discudemy.com/development-tools/xaml-controls-for-windows-windows-phone-81-in-arabic",
"Exercicios - PROGRAMAÇÃO BÁSICA PYTHON, http://programming.discudemy.com/ios/exercicios-programacao-basica-python",
"OrientDB - Getting Started, http://programming.discudemy.com/nosql/orientdb-getting-started",
"Componentes en Angular - 101 (principiantes), http://programming.discudemy.com/angular/componentes-angular-101",
"Jupyter Notebook?? - Python?????????????CSV???????????????, http://programming.discudemy.com/python/paizacloud-jupyter-notebook",
"Installationsanleitung: Java, Maven, GIT, IntelliJ & Docker, http://programming.discudemy.com/development-tools/installationsanleitung-art",
"Dash algajatele, http://programming.discudemy.com/robotics/dash-algajatele",
"????????????????????????? - (Adtech Tokyo 2012 B-6), http://programming.discudemy.com/development-tools/elearners-adtechtokyo2012trackb6",
"Let's JavaScript!  Newbie Friendly!, http://programming.discudemy.com/javascript/lets-javascript-beginners-coding-projects-in-javascript",
"Mobile Development Architecture - Free Course, http://programming.discudemy.com/mobile-development-other/mobile-development-architecture",
"Learn NumPy Fundamentals (Python Library for Data Science), http://programming.discudemy.com/python/python-numpy-fundamentals",
"Flycod ile 5 Dakika da Web Sitenizi Haz?rlay?n!, http://programming.discudemy.com/development-tools/flycod-egitim-seti",
"VS Code: Produtividade Infinita Back-End Web + [EBOOK FREE], http://programming.discudemy.com/development-tools/vscode-backend",
"Python for absolute beginners, http://programming.discudemy.com/python/python_for_absolute_beginners",
"Android App & Admob Complete Earning Course, http://programming.discudemy.com/android/android-app-playstore-admob-earning-complete-course-urdu-hindi",
"???????? ?????, ????? ????????? ?? ????????? WordPress COM, http://programming.discudemy.com/wordpress/wordpress-com",
"Introduction to Python Programming, http://programming.discudemy.com/python/introduction-to-python-programming-for-beginners",
"Bootstrap unleash the power Rapid web development, http://programming.discudemy.com/bootstrap/bootstrap-3-responsive-design-tutorial-fundamentals",
"Corso SEO Gratis 2020: Come ottimizzare un sito per Google, http://programming.discudemy.com/seo/corso-seo-gratis-2020-come-ottimizzare-un-sito-per-google",
"Learn HTML by Creating Web Pages in 85 Minutes for Beginners, http://programming.discudemy.com/html/practical-html",
"??????——?Python??, http://programming.discudemy.com/python/python4kids",
"C# Basics - For Complete Beginners, http://programming.discudemy.com/csharp/c-sharp-basics-for-complete-newbies",
"Create WordPress Website with Theme (Basic Training), http://programming.discudemy.com/wordpress/create-wordpress-website-with-theme-basic-training",
"Learn ReactJS with Webpack 4, Babel 7, and Material Design, http://programming.discudemy.com/javascript/learn-reactjs-with-webpack-4-babel-7-and-material-design",
"Curso super básico de Django - Paginas web con python, http://programming.discudemy.com/django/curso-basico-de-django-paginas-web-con-python",
"REST API Testing using SOAP UI - Quick Introduction, http://programming.discudemy.com/development-tools/rest-api-testing-using-soap-ui-quick-introduction",
"Perfect React JS Course for Beginners, http://programming.discudemy.com/javascript/perfect-react-js-course",
"Web Design for Beginners: Coding in HTML & CSS ?? ??? ?????, http://programming.discudemy.com/html/web-design-for-beginners-coding-in-html-css",
"Learn How To Build Websites Using Site Factory, http://programming.discudemy.com/web-development-other/build-websites-using-site-factory",
"Curso conserto celular iPhone 4, http://programming.discudemy.com/ios/curso-conserto-e-manutencao-celular-iphone-4",
"Digital Marketing 101, http://programming.discudemy.com/seo/digital-marketing-101",
"Learn JavaScript Urdu, http://programming.discudemy.com/javascript/learn-javascript-urdu",
"SAP LSMW Training - in Plain English, http://programming.discudemy.com/programming-other/sap-lsmw-legacy-system-migration-workbench",
"Complete Python Course : Go From Zero To Hero, http://programming.discudemy.com/python/complete-python-course-go-from-zero-to-hero-z",
"Bitfountain iOS Design Foundations, http://programming.discudemy.com/ios/bitfountain-ios-design-foundations",
"How to Create a Website using WordPress (Step by Step), http://programming.discudemy.com/wordpress/how-to-create-a-website-using-wordpress-2019",
"Tutorial Dasar Wordpress Bahasa Indonesia, http://programming.discudemy.com/wordpress/tutorial-dasar-wordpress-bahasa-indonesia",
"JavaScript for QA Engineers and SDETs, http://programming.discudemy.com/javascript/javascript-for-qa-engineers-and-sdets",
"The Complete Python Course: Zero to Hero, http://programming.discudemy.com/python/the-complete-python-course-zero-to-hero-l",
"Conoce Location Sensor, componente de app inventor, http://programming.discudemy.com/development-tools/conoce-location-sensor-componente-de-app-inventor",
"Wordpress Desde Cero - Nivel Básico e Intermedio, http://programming.discudemy.com/wordpress/curso-basico-de-wordpress",
"Introduction - Salesforce Community Cloud, http://programming.discudemy.com/game-development/introduction-salesforce-community-cloud",
"How to Make a WordPress Website With Divi Theme | 2019 (NEW), http://programming.discudemy.com/wordpress/how-to-make-a-wordpress-website-with-divi-theme-step-by-step-2019-new",
"Decoding AP Computer Science A, http://programming.discudemy.com/java/decoding-ap-computer-science-a",
"Introdução à Criação de Sites Dinâmicos com PHP, http://programming.discudemy.com/php/criacao-de-paginas-de-internet-dinamicas-com-php-basico",
"Joomla: Create a Joomla Website This Weekend With NO CODING!, http://programming.discudemy.com/e-commerce/joomla-create-a-joomla-website-this-weekend-with-no-coding",
"WordPress lokal mit XAMPP, http://programming.discudemy.com/wordpress/wordpress-lokal-xampp",
"Aprende CSS para dar estilo a tus páginas WEB, http://programming.discudemy.com/css/aprende-css-para-dar-estilo-a-tus-paginas-web",
"Sistema de Asistencia con Huella Digital (C# y MySql) Prte I, http://programming.discudemy.com/csharp/sistema-de-asistencia-con-huella-digital-csharp-y-mysql-prte-i",
"Android & iOS App Marketing & App Promotion Dominator, http://programming.discudemy.com/android/android-ios-app-marketing-app-promotion-dominator",
"Aprende a crear una página web desde 0, http://programming.discudemy.com/wordpress/aprende-a-crear-una-pagina-web-desde-0",
"Limbajul de programare C++, http://programming.discudemy.com/cpp/limbajul-de-programare-cplusplus",
"Angular 2, http://programming.discudemy.com/angular/angular-2-szybki-start",
"WordPress Tutorial | Create your own WordPress Website Today, http://programming.discudemy.com/wordpress/how-to-make-website",
"Typescript Fundamentals, http://programming.discudemy.com/javascript/ts-fundamental",
"???? ?????????: ?????? ?????? ????????, http://programming.discudemy.com/robotics/arduinoworkshop",
"Como Montar sua Loja Virtual - O Mapa Completo do E-commerce, http://programming.discudemy.com/development-tools/como-montar-sua-loja-virtual-o-mapa-completo-do-e-commerce",
"Java Programming(Strings):basics for beginners, http://programming.discudemy.com/java/java-strings",
"iOS 11 iPhone Apps??????????????, http://programming.discudemy.com/ios/ios-apps-dev-intro-cantonese",
"HTML,CSS ve Bootstrap ile Web Projeleri, http://programming.discudemy.com/bootstrap/htmlcss-ve-bootstrap-ile-web-projeleri",
"Flask Tutorial Step by Step, http://programming.discudemy.com/python/python-flask-tutorial-step-by-step",
"Build eCommerce and Brand Sites to Start Working from Home, http://programming.discudemy.com/wordpress/build-ecommerce-and-brand-sites-beginner-working-from-home",
"FREE Coaching Skills for Managers and Scrum Masters, http://programming.discudemy.com/development-tools/free-coaching-skills-for-managers-and-scrum-masters",
"Learn web Design using html and css, http://programming.discudemy.com/html/learn-web-design-using-html-and-css",
"Documentações, Blogs e WebPages com Docusaurus, http://programming.discudemy.com/programming-other/docusaurus-documentacoes-blogs-e-webpages",
"The Ultimate Guide: Learn Trello - Beginner to Advanced, http://programming.discudemy.com/development-tools/learntrelloatoz",
"HTML Introduction Course: Learn HTML in 2 hours!!!, http://programming.discudemy.com/html/html-introduction-course-learn-html-in-2-hours",
"WordPress Introducción Practica a Gutenberg el Nuevo Editor, http://programming.discudemy.com/wordpress/wordpress-introduccion-practica-a-gutenberg-el-nuevo-editor",
"PhoneGap + Android + PlayStore, http://programming.discudemy.com/android/phonegap-android-playstore",
"Sidee Loo Dhisaa Website Ganacsi Adoo Isticmaalaya Wordpress, http://programming.discudemy.com/wordpress/wordpress-somali",
"CSS3 tutorial for beginners - Learn about CSS3, http://programming.discudemy.com/css/learn-the-basic-of-css-with-course",
"C# Najlepsze Praktyki, http://programming.discudemy.com/csharp/c-sharp-najlepsze-praktyki",
"Introduction to TDD in C#, http://programming.discudemy.com/csharp/intro-tdd",
"Getting Started with HTML Learn HTML, http://programming.discudemy.com/html/learn-html-course",
"Introduction au Développement Web, http://programming.discudemy.com/html/introduction-au-developpement-web",
"Juegos Móviles con HTML5 - Veggies vs Zombies, http://programming.discudemy.com/html/juegos-html5",
"Big Data and Hadoop Essentials, http://programming.discudemy.com/nosql/big-data-and-hadoop-essentials-free-tutorial",
"WordPress - Curso Como Criar Site com Design Moderno, http://programming.discudemy.com/wordpress/wordpress-curso-como-criar-site-design-moderno",
"Spring Core - Learn Spring Framework 4 and Spring Boot, http://programming.discudemy.com/java/spring-core",
"Getting started with jMock, http://programming.discudemy.com/debug-test/getting-started-with-jmock",
"Unity Beginners | Learning The Basics, http://programming.discudemy.com/game-development/unity3d-master-series-volume-1-learning-the-basics",
"Python from Beginner to Intermediate in 30 min., http://programming.discudemy.com/python/python-from-beginner-to-expert-starter-free",
"Try Django 1.9 | Build a Blog and Learn Python's #1 Library, http://programming.discudemy.com/django/try-django",
"Learn Web Scraping in Python with BeautifulSoup Library, http://programming.discudemy.com/python/web-scraping-python-bs",
"JavaScript - Temelden Profesyonele - Kurs 1, http://programming.discudemy.com/javascript/javascript-temelden-profesyonele-kurs-1",
"Python Programming Basic, http://programming.discudemy.com/python/python-programming-basic",
"Java I/O Course in Telugu, http://programming.discudemy.com/java/java-io-course-in-telugu",
"Complete Guide to 2D and 3D Game Developer with Unity, http://programming.discudemy.com/game-development/become-a-2d-and-3d-game-developer-with-unity",
"Intro to Programming, http://programming.discudemy.com/programming-other/intro-to-programming-ricky-wahowa",
"Apprendre ruby, http://programming.discudemy.com/ruby/apprendre-ruby",
"Intermediate Level C++, http://programming.discudemy.com/cpp/intermediate-level-c",
"Web Services API - Step by Step Beginner Tutorial, http://programming.discudemy.com/web-development-other/web-services-api-step-by-step-beginner-tutorial",
"Build Your First Glass Web App Theme With HTML5 And CSS3, http://programming.discudemy.com/html/build-your-first-glass-web-app-theme-with-css3-and-html5",
"Shopify Beginner Courses by diff, http://programming.discudemy.com/e-commerce/shopify-beginner-courses-by-diff",
"Java EE: REST Client avec l'API Netflix Feign, http://programming.discudemy.com/java/java-ee-rest-client-avec-lapi-netflix-feign",
"Work Online As A Web Designer, http://programming.discudemy.com/web-development-other/starting-a-web-design-business",
"Ultimate JavaScript Strings, http://programming.discudemy.com/javascript/js-strings",
"Boost Your Game Performance in Unity 3D, http://programming.discudemy.com/game-development/learnunity3dpro",
"SQL Foundations, http://programming.discudemy.com/sql/sql-essentials-for-beginners",
"DevOps - Saving Your Code From The Apocalypse, http://programming.discudemy.com/development-tools/devops-saving-your-code-from-the-apocalypse",
"Oracle SQL: An Introduction to the most popular database, http://programming.discudemy.com/sql/oracle-sql-an-introduction-to-the-most-popular-database",
"Introduccion Visual Basic 2012, http://programming.discudemy.com/programming-other/introduccion-visual-basic-2012",
"Oracle administration and development in Arabic (Free), http://programming.discudemy.com/sql/oracle-administration-and-development-in-arabic-free",
"Curso POO y Java Básico, http://programming.discudemy.com/java/curso-poo-y-java-basico-1",
"Electronics: AC  & DC Analysis of DiodeS, http://programming.discudemy.com/hardware/electronics-ac-dc-analysis-of-diodes",
"Unreal Engine 4 Fundamentos., http://programming.discudemy.com/game-development/unreal-engine-4-fundamentos",
"Groovy | Step by Step for Beginners, http://programming.discudemy.com/programming-other/groovy-step-by-step-for-beginners",
"(Grants Writing) ????? ??????? ?????, http://programming.discudemy.com/programming-other/grant-writing-noormosa",
"Build a Complete Registration and Login System using PHP, http://programming.discudemy.com/php/udemy-course-yash-sarjekar",
"Getting Started With Software Testing  Context and Basics, http://programming.discudemy.com/debug-test/getting-started-with-software-testing-context-and-basics",
"Fun & Easy Introduction to Web Development, http://programming.discudemy.com/html/fun-easy-web-development-for-beginners",
"Getting Started with Podio, http://programming.discudemy.com/programming-other/getting-started-with-podio",
"Only 4 content types you need for your eCommerce business, http://programming.discudemy.com/e-commerce/only-4-content-type-you-need-for-your-ecommerce-business",
"Python 3. Curso completo de Python 3. Aprende desde cero, http://programming.discudemy.com/python/curso-python",
"Learn SystemVerilog Assertions and Coverage Coding in-depth, http://programming.discudemy.com/programming-other/learn-system-verilog-assertions-and-coverage",
"Two popular tools -Easily Learn to work with Redis,Vagrant, http://programming.discudemy.com/development-tools/easy-in-demand-developer-tools-for-job-set1-redis-vagrant",
"iPhone 101 (iOS 7 Version), http://programming.discudemy.com/ios/iphone-101-ios-7-version",
"Minicurso CronApp 2.0, http://programming.discudemy.com/programming-other/minicurso-cronapp",
"Use Sharepoint as a Requirements Management Tool - No Coding, http://programming.discudemy.com/programming-other/business-analysts-managing-requirements-in-sharepoint",
"Create A Website For Free. Free Domain|Free hosting, http://programming.discudemy.com/wordpress/learn-to-create-a-website-for-free-free-domainfree-hosting",
"CSS Intensivo, Práctico y Absoluto [aLyrae - 2019], http://programming.discudemy.com/css/css-intensivo-practico-y-absoluto-alyrae",
"Make webpages in minutes without coding on your smartphone, http://programming.discudemy.com/web-development-other/create-webpages-in-minutes-on-your-smartphone",
"Beginner course to Learn Client-Side JavaScript, http://programming.discudemy.com/javascript/beginner-course-to-learn-client-side-javascript",
"Fundamentos de Programación Web para Principiantes, http://programming.discudemy.com/programming-other/fundamentos-de-programacion-web-para-principiantes",
"JavaScript Basics for Everyone Part 1, http://programming.discudemy.com/javascript/javascript-basics-for-everyone-part-1",
"Robot Framework|RIDE & Selenium - Step by Step for Beginners, http://programming.discudemy.com/development-tools/robot-frameworkride-selenium-step-by-step-for-beginners",
"HOT & NEW :Learn Construct 2 From Scratch and build games, http://programming.discudemy.com/game-development/learn-construct-2-from-scratch-and-build-games",
"Develop 6 Beginner iPhone Games with Swift and Xcode, http://programming.discudemy.com/ios/develop-6-beginner-iphone-games-with-swift-and-xcode",
"Data Protection with RAID, http://programming.discudemy.com/sql/data-protection-with-raid",
"Functions and Closures in Swift, http://programming.discudemy.com/ios/functional-programming-in-swift",
"WordPress - Curso Completo WordPress de Hazte Un Experto!, http://programming.discudemy.com/wordpress/crearblogwordpress",
"How To Start Shopify Dropshipping eCommerce Business, http://programming.discudemy.com/e-commerce/how-to-start-shopify-dropshipping-ecommerce-business",
"Create Your Own Augmented Reality Application, http://programming.discudemy.com/programming-other/augmented-reality-merge-cube-create-your-augmented-reality-application",
"Dropshipping Aliexpress Crea tu Propia Tienda con Wordpress, http://programming.discudemy.com/wordpress/dropshipping-aliexpress-crea-tu-propia-tienda-con-wordpress",
"Aprende Python desde cero, http://programming.discudemy.com/python/aprende-python-desde-cero-b",
"Scala and Spark 2 - Getting Started, http://programming.discudemy.com/programming-other/scala-and-spark-2-getting-started",
"Seria Web Developer - cz??? 3 - Portal Randkowy - Prolog., http://programming.discudemy.com/angular/portal-randkowy-prolog",
